-0.95,17.534
-0.9404522613065326,18.432
-0.9309045226130653,19.555
-0.921356783919598,20.461
-0.9118090452261306,21.346
-0.9022613065326632,22.404
-0.892713567839196,23.299
-0.8831658291457286,24.624
-0.8736180904522612,26.03
-0.864070351758794,27.179
-0.8545226130653266,28.606
-0.8449748743718593,29.428
-0.8354271356783919,31.587
-0.8258793969849246,33.777
-0.8163316582914573,35.567
-0.8067839195979899,37.304
-0.7972361809045225,39.911
-0.7876884422110553,42.113
-0.7781407035175879,45.31
-0.7685929648241205,47.404
-0.7590452261306533,50.119
-0.7494974874371859,53.236
-0.7399497487437185,57.13
-0.7304020100502513,60.595
-0.7208542713567839,63.368
-0.7113065326633166,67.225
-0.7017587939698492,72.006
-0.6922110552763818,75.656
-0.6826633165829146,81.018
-0.6731155778894472,85.121
-0.6635678391959798,90.031
-0.6540201005025126,96.041
-0.6444723618090452,103.235
-0.6349246231155778,109.07
-0.6253768844221106,113.834
-0.6158291457286432,120.555
-0.6062814070351759,129.73
-0.5967336683417086,140.75
-0.5871859296482411,148.497
-0.5776381909547739,155.37
-0.5680904522613065,162.591
-0.5585427135678391,171.216
-0.5489949748743719,182.561
-0.5394472361809045,191.689
-0.5298994974874371,201.441
-0.5203517587939699,210.321
-0.5108040201005025,218.072
-0.5012562814070352,227.514
-0.49170854271356784,236.536
-0.48216080402010053,247.38
-0.47261306532663316,259.938
-0.46306532663316585,270.511
-0.4535175879396985,280.673
-0.4439698492462312,296.199
-0.4344221105527638,305.207
-0.42487437185929644,315.95
-0.4153266331658292,324.021
-0.4057788944723618,336.544
-0.39623115577889445,349.208
-0.3866834170854272,358.596
-0.3771356783919598,375.282
-0.36758793969849246,389.591
-0.3580402010050251,407.133
-0.34849246231155784,423.192
-0.33894472361809047,442.352
-0.3293969849246231,453.398
-0.31984924623115585,469.668
-0.3103015075376885,485.573
-0.3007537688442211,500.298
-0.29120603015075375,513.602
-0.2816582914572865,519.757
-0.2721105527638191,527.676
-0.26256281407035176,538.332
-0.2530150753768845,544.974
-0.24346733668341713,562.018
-0.23391959798994977,568.866
-0.2243718592964824,589.696
-0.21482412060301515,607.3693693693693
-0.20527638190954778,616.124
-0.1957286432160804,624.252
-0.18618090452261304,632.676
-0.1766331658291458,643.975975975976
-0.16708542713567842,659.5365365365366
-0.15753768844221105,677.1901901901902
-0.1479899497487438,685.563126252505
-0.13844221105527643,693.505516549649
-0.12889447236180906,698.5583501006037
-0.1193467336683417,700.6730382293763
-0.10979899497487444,711.271629778672
-0.10025125628140708,713.4030150753769
-0.09070351758793971,714.7879396984924
-0.08115577889447245,714.6947791164658
-0.07160804020100509,710.9538152610442
-0.06206030150753772,719.566265060241
-0.05251256281407035,722.5120481927711
-0.042964824120603096,733.5356068204613
-0.03341708542713573,731.6817269076305
-0.023869346733668362,735.394578313253
-0.014321608040201106,735.8164493480441
-0.004773869346733739,740.4483450351053
0.004773869346733628,742.8164493480441
0.014321608040200995,741.1713426853707
0.02386934673366825,738.9658976930792
0.03341708542713562,744.4633901705115
0.042964824120602985,733.8826479438314
0.05251256281407035,724.4643931795387
0.06206030150753761,714.0993975903615
0.07160804020100486,716.6867469879518
0.08115577889447234,712.3654618473896
0.0907035175879396,702.3751253761284
0.10025125628140708,696.1344032096289
0.10979899497487433,686.6509528585757
0.11934673366834159,678.9117352056169
0.12889447236180906,673.8194583751254
0.13844221105527632,664.0562248995984
0.14798994974874358,653.6506024096385
0.15753768844221105,644.3879396984925
0.1670854271356783,641.472891566265
0.17663316582914557,634.777108433735
0.18618090452261304,630.4508032128514
0.1957286432160803,615.0782347041123
0.20527638190954756,600.481444332999
0.21482412060301503,595.7164328657315
0.2243718592964823,592.9208416833667
0.23391959798994977,579.334
0.24346733668341702,562.603
0.2530150753768843,550.878
0.26256281407035176,538.56
0.272110552763819,525.276
0.28165829145728627,514.746
0.29120603015075375,502.135
0.300753768844221,493.755
0.31030150753768826,484.717
0.31984924623115574,471.633
0.329396984924623,461.022
0.33894472361809047,442.582
0.3484924623115577,429.384
0.358040201005025,411.891
0.36758793969849246,402.683
0.3771356783919597,392.203
0.386683417085427,379.764
0.39623115577889445,366.235
0.4057788944723617,349.454
0.41532663316582896,340.669
0.42487437185929644,332.866
0.4344221105527637,314.122
0.44396984924623095,305.205
0.45351758793969843,290.315
0.4630653266331657,272.479
0.47261306532663316,258.008
0.4821608040201004,249.228
0.4917085427135677,238.559
0.5012562814070352,230.03
0.5108040201005024,222.561
0.5203517587939697,214.951
0.5298994974874371,206.452
0.5394472361809044,198.75
0.5489949748743717,192.611
0.5585427135678391,182.983
0.5680904522613064,175.557
0.5776381909547739,166.456
0.5871859296482411,160.586
0.5967336683417084,153.251
0.6062814070351759,147.92
0.6158291457286431,140.916
0.6253768844221104,134.763
0.6349246231155778,128.545
0.6444723618090451,122.845
0.6540201005025124,119.192
0.6635678391959798,113.171
0.6731155778894471,108.984
0.6826633165829143,106.104
0.6922110552763818,100.974
0.7017587939698491,95.911
0.7113065326633166,92.187
0.7208542713567838,88.756
0.7304020100502511,85.412
0.7399497487437185,81.0
0.7494974874371858,77.345
0.7590452261306531,74.822
0.7685929648241205,70.128
0.7781407035175878,67.052
0.787688442211055,64.8
0.7972361809045225,62.741
0.8067839195979898,60.942
0.816331658291457,59.383
0.8258793969849245,57.133
0.8354271356783918,55.587
0.8449748743718593,54.041
0.8545226130653265,52.778
0.8640703517587938,51.225
0.8736180904522612,50.212
0.8831658291457285,49.294
0.8927135678391958,48.816
0.9022613065326632,47.239
0.9118090452261305,46.496
0.9213567839195977,45.783
0.9309045226130652,46.182
0.9404522613065325,47.18
0.95,47.42
